h.whole,s.whole,v.whole,h.body_fore,s.body_fore,v.body_fore,srad,tavg
0.09809920978089358,0.40505964347196427,0.49548520014182823,0.09604705043173926,0.3610536950126196,0.5049994825375552,17101.0,21.2000007629395
0.0759865956442152,0.4350750711279906,0.5398248523743697,0.07284710940290762,0.4377846643119065,0.47701221092950635,20734.0,21.5
0.1227102272921655,0.2305295870819896,0.6707748811373818,0.11780835406222893,0.2538265875316204,0.6615426312020519,12544.0,11.1999998092651
0.10086753489361752,0.3349038866753414,0.623881251827958,0.1000736293391872,0.332789948469556,0.6149599352085944,17434.0,21.2000007629395
0.10258582406236523,0.400146728321321,0.4914568528735045,0.09838308579521658,0.4491476954128668,0.4547345670281481,11066.0,18.1000003814697
0.1222093431027982,0.2614771833767394,0.5991598019671036,0.12243529870210557,0.2732422794763993,0.6150306271374013,18016.0,23.899999618530302
0.08919485107553309,0.4157119844775943,0.31674028734910337,0.08663727916471765,0.4104910255164038,0.3227153237811337,21630.0,26.7999992370605
0.0963921028641756,0.5990112484109733,0.5187865282583763,0.09581280144436337,0.5789129204936428,0.54508263316907,18378.0,24.2999992370605
0.11983544847502275,0.23961866028332168,0.6359359198200303,0.11135850324647845,0.27299758127793855,0.6198852781387062,15365.0,18.7999992370605
0.09693362256321292,0.43228562567307166,0.35735447995167235,0.09502962972175726,0.4263665100082422,0.35387368176497647,21313.0,27.0
0.14731887760069995,0.08368703009295693,0.6804672008668822,0.1411804688601716,0.09026194256643148,0.6721535014819294,15184.0,18.5
0.09793173622968122,0.36198238259909565,0.3863064108140443,0.09494002619931506,0.373152546502257,0.39918905087717743,21892.0,26.2000007629395
0.11056842262138226,0.35272904522564014,0.66796314238508,0.10883919180204737,0.3444224621330464,0.6486274509803415,17145.0,20.1000003814697
0.11186459009061149,0.22929435510220317,0.582470364656654,0.10779635945667035,0.24342473941759663,0.5344360561259188,17838.0,13.8000001907349
0.11642021710478102,0.3018651619458018,0.6457806370317117,0.11261016188302182,0.3188249022372592,0.6109492123660301,18012.0,23.2000007629395
0.10235461703511166,0.35700248148913727,0.4509086090384048,0.10097243629425706,0.36565669176218263,0.4414328609230099,18378.0,24.2999992370605
0.11445094843099311,0.21446923054221806,0.561773571704088,0.11063674245094816,0.22954725333191361,0.5412891235191306,13007.0,19.1000003814697
0.12332702372290633,0.21226900770056525,0.4129945762630875,0.12327424054919787,0.20823642866692793,0.41279895688167934,18016.0,23.899999618530302
0.076083923284389,0.37016982783822366,0.493075761021854,0.07593068648637,0.3447626112928237,0.5022843271266301,15228.0,15.8000001907349
0.15210934973487955,0.24040859144843793,0.6250744307918167,0.14266739226211375,0.2933486178033266,0.6229785715586301,16111.0,15.8999996185303
0.08983532359809548,0.4160636689651828,0.33843432341599317,0.0860321866033302,0.4251179634837579,0.3183151432743639,15184.0,18.5
0.1188434658056881,0.27552427669430607,0.5587460850961427,0.11226758144450655,0.3272177718912827,0.5292254347854187,10572.0,16.1000003814697
0.0958822309868639,0.34675371859586535,0.5144602975133401,0.09062512870361947,0.37286487969661575,0.46938674519242146,10648.0,11.8999996185303
0.11301791407455872,0.2668059703082772,0.5978198340018384,0.11372623697125235,0.25241169122762536,0.6025492136666497,16942.0,13.8000001907349
0.12379640442994884,0.25689042651546334,0.746883581228428,0.11797380250942595,0.2844705291980424,0.7338448835870383,14360.0,10.5
0.11326975277184603,0.31041424373564835,0.6980901403650781,0.1110785762008166,0.30555014663824204,0.6942368226405572,12910.0,7.900000095367429
0.13131240973037528,0.24954049120366004,0.7586035376166043,0.12582360402656403,0.3146115113753095,0.7432017082324015,19792.0,17.6000003814697
0.10073987335618997,0.28836966600671443,0.4664335706229055,0.09932377947632613,0.2863685662235329,0.45534450890727357,13948.0,22.0
0.14167722420926915,0.19348339290748673,0.6577758641222107,0.1278329553434638,0.2183200765083704,0.6171882837641349,13943.0,23.100000381469698
0.08667872327111698,0.5311482847082053,0.5255256471495344,0.08208498889592736,0.5930609363526833,0.5581530308721029,10648.0,11.8999996185303
0.11078089160573486,0.2868635823199235,0.6868947733294507,0.1091876417516836,0.2851537332031695,0.6660473020241886,17989.0,25.100000381469698
0.10585002250401881,0.2699842639597397,0.6543743765416707,0.10229584159723377,0.3037117619034735,0.6071971486513033,19117.0,25.2999992370605
0.17651839268163652,0.3649484744348968,0.49380472467317255,0.17894680864070994,0.3573159018083764,0.500434825601483,16891.0,18.6000003814697
0.10205872388687248,0.34643004358395385,0.5240430750704752,0.09476213934765093,0.34203751671148375,0.5328648149175044,17475.0,24.5
0.10399980812571505,0.3595065247694817,0.4963550591215222,0.10162651991781345,0.37359033109645534,0.4758804467746289,13356.0,15.3000001907349
0.09261108654835712,0.34617955345373663,0.36550434013284916,0.09231594476577022,0.3516215352384341,0.3711087799589741,18391.0,24.2999992370605
0.08443606842202442,0.5699402769474632,0.34055590116970347,0.08396658772116061,0.542097646069211,0.34633952179218147,14167.0,9.0
0.11601973874710965,0.26273139432631687,0.4689878791557467,0.11144477597387313,0.2704986069721056,0.46832044817925206,14059.0,14.1999998092651
0.11947377448725942,0.31513062538168407,0.45473626476721163,0.11733432530867087,0.2975690607799229,0.4166853075375735,14360.0,10.5
0.08929232345976597,0.3710907850372681,0.3395552134912175,0.08796952316532765,0.36739791577837033,0.35820740323214884,21283.0,24.7000007629395
0.10079481254198701,0.3388622596584096,0.48227428538131184,0.09667155103920036,0.33479914029899843,0.45204611020305757,12852.0,16.1000003814697
0.10561976878949894,0.3285304475026058,0.5832765088051367,0.10121669913685137,0.3511074402352996,0.5495487015686839,12966.0,15.6000003814697
0.13071504632970538,0.12677191731051346,0.6926380741319268,0.12915729142795973,0.12708885474935983,0.6823618054113376,12852.0,16.1000003814697
0.1178585908724349,0.23852568250677636,0.6047547850569757,0.11177872139286799,0.2683672784258996,0.5827670654066036,18378.0,24.2999992370605
0.10208999207104368,0.3531647811453575,0.5444284501657876,0.09789833225682533,0.38804537374908316,0.49936082834214623,10719.0,13.3999996185303
0.1027794120592666,0.4068687211205719,0.310102099292639,0.10061053363569653,0.4060401145094051,0.31728529174864817,15880.0,20.0
0.09443818196041466,0.3833228583278375,0.4183410285164827,0.09330768855163064,0.3784449903804647,0.4188453677923862,15880.0,20.0
0.11744475368788494,0.5111990131003276,0.5173329142243344,0.12353660486782478,0.46138076705580877,0.4809218618220027,18296.0,25.2000007629395
0.11086433249465237,0.3338741755255364,0.6630686845081977,0.10727801485564177,0.34205205803296507,0.6524541414368163,20143.0,16.2000007629395
0.10504829798192478,0.4511146793189478,0.45984748557767946,0.1033558237531741,0.47874832051705046,0.46100958111507956,18016.0,23.899999618530302
0.09848335839601265,0.3472631588381252,0.5025022715409765,0.09664610230229297,0.36114129496370834,0.48138940211054343,19471.0,26.100000381469698
0.10964065541381486,0.36300565173677707,0.5127237269734404,0.10853787518014038,0.3567346887099334,0.5264463065554326,12152.0,15.5
0.1266242411084641,0.18079030960086503,0.682920055031882,0.11994782470388056,0.21176721103329832,0.6238975028250993,15410.0,11.6000003814697
0.11895347299351772,0.24329028094492167,0.700993884199112,0.1166465332115361,0.2485306826116632,0.6925724398738708,18530.0,24.899999618530302
0.21043088947381136,0.1253941537142035,0.7644888287633301,0.20696553781111188,0.15293610115947015,0.7446667205814489,20734.0,21.5
0.12154231651134213,0.41299542197182726,0.5234796591732789,0.12137433005110108,0.403007138985138,0.46572831313381113,18962.0,23.7000007629395
0.09709131175442448,0.3752147893125691,0.5756960437222661,0.0968289370360186,0.36926738739839093,0.5747697525001979,19706.0,26.2999992370605
0.10062253612099306,0.31546423281669844,0.5720476137152177,0.09763206149247962,0.33305578039831596,0.5518583564127247,12472.0,10.3999996185303
0.1177624107312598,0.25925562965197985,0.6214197258706053,0.11153475155279942,0.28640875394913085,0.5658336075493415,17626.0,18.2000007629395
0.0993951878794695,0.5102529173729767,0.6063044206388933,0.09620526086234019,0.4708840784532636,0.6043787218749863,21630.0,26.7999992370605
0.08323755032600333,0.512019351542957,0.38654008259106976,0.08237946785095444,0.5491643618631867,0.36826948992645975,18604.0,21.5
0.09621370518654675,0.4219961986005735,0.3915524412481764,0.09003443103113137,0.48962010288592533,0.4256011268609701,9771.0,12.8999996185303
0.10090215586568559,0.32108936424633405,0.43517863587147343,0.09467832558758686,0.3316223940487628,0.3917533841670029,17829.0,24.899999618530302
0.11547535206452314,0.28617859542308316,0.5972421475523714,0.11333863673215412,0.27686677162102896,0.6176965813949991,17475.0,24.5
0.11399767010903775,0.280117026797719,0.6827877925362805,0.11178529636303319,0.2735871909748235,0.6927008312719989,18620.0,23.2999992370605
0.12037737119508304,0.2495306379356526,0.5654985767975504,0.11791615929468989,0.2343582257919167,0.5472787253457023,13368.0,13.1999998092651
0.1941975603243646,0.11782801916197934,0.7604663617414084,0.19017388312056274,0.11668797675301841,0.7492984628405867,18620.0,23.2999992370605
0.09726212362782174,0.4318004676215646,0.3691136043491325,0.09584584980572274,0.42102406159161365,0.3804242661744649,21476.0,25.2000007629395
0.13389494003807134,0.2370492382391123,0.6865751777161231,0.1260740946483414,0.284696142631573,0.6642256184780755,18245.0,25.600000381469698
0.10103385955831241,0.3400637361360301,0.4730330040091205,0.09871420307072566,0.34319642532588485,0.4723672194668249,11739.0,12.0
0.11530069559543606,0.2926635346772571,0.4960044074286395,0.11261822559233615,0.3050504677330335,0.4329575282315111,18245.0,20.3999996185303
0.1128380054404334,0.376418699707273,0.4530331801401874,0.1114054232473173,0.3716720161773129,0.446275832763473,18467.0,22.899999618530302
0.15134073279760443,0.14915534513480916,0.710559102833221,0.14692621005270942,0.16354795258226293,0.6878731180854958,17434.0,21.2000007629395
0.09719786884102272,0.4102265879683852,0.40478758205643445,0.09679685927250463,0.3868233044431323,0.4095607772361241,12419.0,12.8000001907349
0.12318746978766099,0.37841103955726774,0.47431935394706826,0.13144466573938327,0.39471060965964166,0.44567052250502537,12472.0,10.3999996185303
0.10435362304514818,0.30112497241396574,0.33773575464972116,0.104704022701685,0.2817884581825072,0.33417584928112753,13368.0,13.1999998092651
0.10156495244294124,0.32296848463123384,0.5078435407707286,0.09932787030996357,0.3028183242986067,0.4996094835076697,15609.0,22.2999992370605
0.10415876789721627,0.44240077446557574,0.4685484658117068,0.10745262407576604,0.43599776585429345,0.4839173801341629,19206.0,25.7999992370605
0.10402647454206423,0.3487613546628821,0.36076638849847154,0.10143863248161455,0.3510675951926749,0.36223348166940894,20298.0,24.100000381469698
0.09876938933987751,0.3627668758351857,0.4003893859514621,0.09795506869839736,0.35802140566669255,0.3881352687522983,11471.0,18.0
0.08960084794201988,0.3854923113008921,0.5433200069789188,0.091627972839713,0.36998889966193393,0.5451733432557537,18378.0,24.2999992370605
0.1720058193457735,0.13442353895061934,0.7642956280359364,0.1712926237884168,0.12995106784809063,0.760405221794435,12419.0,12.8000001907349
0.08017768966158516,0.3504312361643017,0.8378429882940717,0.0826721686810045,0.3739952680069273,0.8174169421332339,13948.0,22.0
0.14954031561931586,0.2664854469138405,0.6730757513120612,0.1376226529823516,0.3475413221966689,0.6714134255984469,18181.0,15.5
0.11159295344528632,0.2577247241555189,0.5815200601004579,0.10703267505202256,0.27454596625022304,0.5651968327278823,14338.0,23.100000381469698
0.11902244652607903,0.25935159386078016,0.6210660336056327,0.1146727885517025,0.27573489286537517,0.5881739191907143,12152.0,15.5
0.10207977501193359,0.3528572716433355,0.5068370066542568,0.09789181672917732,0.3890612923740939,0.47341371426030976,18064.0,23.899999618530302
0.13201582318359142,0.1917767069233623,0.5723725653855238,0.12746536867998443,0.20679405639067847,0.5644030675675545,18227.0,22.5
0.14511511950739178,0.1532560129483768,0.6971549644806299,0.1288241397744924,0.1937704625116571,0.6576632278927372,13263.0,19.6000003814697
0.11286611438508347,0.35672419885689616,0.6054417386006707,0.11121839619295287,0.3501248763512641,0.6009782722137206,21892.0,26.2000007629395
0.0851501840841982,0.4896107895951147,0.6866409733051541,0.08030850212618504,0.5629883153593466,0.651657649526475,17392.0,15.6000003814697
0.1097934548061143,0.44239972473350925,0.6743858638268485,0.10971953419703552,0.4300702540936923,0.6797289450735028,13076.0,17.0
0.11137159558860424,0.24194626162957727,0.6396607248401281,0.10569531721506771,0.26969653472342797,0.5859673954327169,12136.0,5.800000190734861
0.08632764714349746,0.40795946888744566,0.46430779520828824,0.07754609767054549,0.4620862595083545,0.44556664867771534,18437.0,14.1000003814697
0.11822958425777937,0.2837148116145969,0.6286859009572386,0.1146866096309003,0.2922446923167539,0.6159164935620809,11739.0,12.0
0.11413055994488223,0.26170886746537075,0.568510144795035,0.1122910912381274,0.2676659767064533,0.5538607083890669,15880.0,20.0
0.10400809599167529,0.3850390393090019,0.6596769570875711,0.10462952262377338,0.36635302170437767,0.6624276644754998,15289.0,18.3999996185303
0.09980287115388124,0.35287095620012177,0.4058072180574011,0.09562047029476141,0.363223740476034,0.3921859655901829,18620.0,23.2999992370605
0.12393746043000688,0.17304434374804886,0.7027574387768722,0.1257487131199011,0.13922310673854418,0.7119923607042565,18194.0,19.7999992370605
0.18790158447833472,0.24794808002903615,0.5961570940519028,0.18087941231925989,0.24792124689346728,0.5889958813864574,21039.0,20.7999992370605
0.07780970833111737,0.455388916611006,0.3439419936226094,0.07816182460303013,0.4439853926646235,0.3452995698205871,15661.0,23.0
0.12000051626392154,0.2255192389370425,0.6176943389255403,0.11501713983076299,0.2331994876615815,0.6068625577929595,17501.0,22.399999618530302
0.15382132136477114,0.1555007131309216,0.6233854491350791,0.1402896054731758,0.18610084903149468,0.5830132309005465,12449.0,14.8999996185303
0.1734686586374271,0.04717927487555331,0.7482066117744567,0.17153372469121045,0.043219621430520126,0.7451773099250569,17838.0,13.8000001907349
0.06910902967749628,0.485242447857372,0.6494804944160014,0.07655050191180356,0.5043187597035489,0.613643849600844,12890.0,13.6999998092651
0.09765439640880498,0.34442607512990875,0.30034608199676965,0.09479875188568225,0.3110834878739544,0.27478536693362093,18962.0,23.7000007629395
0.09981463786709092,0.44482993127838544,0.500749956817497,0.10130743588363579,0.4412180550828057,0.5183228755329456,19730.0,20.3999996185303
0.09233265728021942,0.2058717148836943,0.7495689571685169,0.08582543431944117,0.256453383434712,0.7076573379954639,10210.0,6.400000095367429
0.0963983854042163,0.4791427884765527,0.6651168732083229,0.09163205584098133,0.35724381971063235,0.5779096616825393,19801.0,15.8000001907349
0.09370574353107801,0.42336367348660603,0.42513811363960685,0.09881904581298512,0.37343476691231625,0.46273929157074234,19869.0,21.7999992370605
0.11107957098423313,0.29853257365992275,0.4760571342941756,0.10939868942976119,0.2931853912730902,0.4715427414730483,9771.0,12.8999996185303
0.1103657884829702,0.3021635037363116,0.6289706470388597,0.11114402926397471,0.2892538253237605,0.6268873285528945,17514.0,22.5
0.13027831888082286,0.29381955602777726,0.6760389195590918,0.1229297897030462,0.34946366417493663,0.6594206412163338,12800.0,14.8000001907349
0.10333171443335659,0.36102822140857127,0.6763509936390274,0.10209811922185358,0.34206139309084227,0.6673917856880783,17434.0,21.2000007629395
0.11136687450645424,0.25644764500637957,0.675829591133013,0.10928700512556225,0.2568795076446698,0.6650211714720639,15213.0,22.899999618530302
0.11482313085874149,0.6475480657290837,0.7625913101732481,0.11166073408936779,0.6704292964424177,0.7392257974192592,18012.0,23.2000007629395
0.10189639732109558,0.3007279624235386,0.5640183318213624,0.0913694560279467,0.3749243274357509,0.4720877427290999,16020.0,15.0
0.091994297048481,0.3082443211964457,0.5238139468305696,0.09303189729742421,0.29925944698655677,0.5215343953252882,9771.0,12.8999996185303
0.12253704064524988,0.2189867174992376,0.6627692961309828,0.10653062440135673,0.30379083713870614,0.5914441166830677,18157.0,17.1000003814697
0.0913361770442282,0.4335587118494101,0.5792769497103823,0.08638172566796393,0.471654389964731,0.5482587016818211,19097.0,23.7999992370605
0.1026831143831985,0.31046598862122965,0.5512890139627682,0.10054986314159127,0.31070099576334526,0.5385610225057452,17434.0,21.2000007629395
0.1063861789831003,0.29357257692426725,0.49490388863446033,0.10276440737614449,0.3027377656258304,0.46496128487615435,11189.0,15.8999996185303
0.1166343403525204,0.3290511580015373,0.7685302934344926,0.11520313859413153,0.3282726607693613,0.7496431554485173,12852.0,16.1000003814697
0.12914452976793533,0.13023141767401808,0.6976097716546303,0.12757940950449126,0.14220724229378243,0.6811971589969334,19117.0,25.2999992370605
0.11229493693904617,0.3451460142701215,0.5724332515624756,0.11425308903958704,0.36170640790021447,0.5420681902177259,12966.0,15.6000003814697
0.11153213654603886,0.32889641997570096,0.5393718846632172,0.10543145648788231,0.3699503169000065,0.509635081298563,18983.0,24.7000007629395
0.09451635638524233,0.3209924240249576,0.4165444807193804,0.09270706990038852,0.3184054673342286,0.38668365845525116,19706.0,26.2999992370605
0.12883752897707793,0.18495515741037966,0.724798077301812,0.12373350414998105,0.1946638229993937,0.7280780269266973,13263.0,19.6000003814697
0.09886420621999849,0.28905431471059645,0.5612669475001034,0.09733450151183602,0.3112937903915075,0.5264726190219863,12564.0,16.5
0.08694159326995818,0.358811905961877,0.5546002113420092,0.08568258963247909,0.36070205173357134,0.5759574415974577,11562.0,11.5
0.09589803165149466,0.3652690810772167,0.40298737833505655,0.09256556094030494,0.37264247915135656,0.3747446372736106,18157.0,17.1000003814697
0.09339666773708917,0.3906524889999535,0.5938257766187375,0.09145836089681754,0.3984224007547181,0.6235850639870093,11539.0,6.400000095367429
0.12049078289095715,0.2528042676673614,0.6453801117251239,0.11264384539892489,0.29993500403413936,0.6181525050894172,17360.0,22.7000007629395
0.09438230713102372,0.3709308875881677,0.7328894432750512,0.09182168916054272,0.4062898784309024,0.7148338639532038,15365.0,18.7999992370605
0.11637575450609311,0.29968710133489374,0.5744190130129986,0.11518992552684726,0.29157395104643863,0.5700302175130324,20365.0,27.600000381469698
0.11227369941855915,0.3612284656153342,0.7047705771075162,0.10529258607522311,0.38489788727751856,0.6629026837834594,17003.0,21.7000007629395
0.1005040842694195,0.33128097691081854,0.43838659620390075,0.09775391180099105,0.3420309646584112,0.4011204266395936,10648.0,11.8999996185303
0.1060685323400047,0.29930680334240023,0.7149003075773195,0.10868516499401788,0.25071010560559315,0.7048301211756712,14338.0,23.100000381469698
0.12221928691223478,0.1596045622647502,0.7590329374204081,0.12021064822284051,0.16779484110543041,0.738785881092708,15609.0,22.2999992370605
0.11118258902565065,0.28866522519489146,0.5521587476376765,0.10844058467783871,0.30060199016844985,0.5457556275454027,18467.0,22.899999618530302
0.09845490884661345,0.36624147561255477,0.5087471567372078,0.09650292310309595,0.3500287868103835,0.5036136524068374,12966.0,15.6000003814697
0.10714816427075975,0.2753408972379594,0.5982598950938719,0.10384519606615404,0.29367011530403275,0.5891727752082339,13007.0,19.1000003814697
0.09519975119846864,0.3193087429721587,0.6473356249592885,0.10015100746005037,0.31817141875669885,0.6414795725363598,17514.0,22.5
0.09490017544764563,0.4227711811471908,0.3801213654609989,0.09019032940050015,0.43532018893853425,0.3481611056316562,16942.0,13.8000001907349
0.1012957731155304,0.344793358919782,0.4818110332842647,0.09830684876380259,0.35281802184198585,0.45113893207789657,12090.0,9.0
0.21327151849205872,0.5603628422507285,0.43560173965547505,0.2110458588355858,0.5561985455321923,0.4313508579277971,18067.0,14.0
0.08800810975070246,0.35704264592922436,0.7906969120311901,0.08138068667740846,0.4254780624631532,0.763836366538465,18194.0,19.7999992370605
0.0406944467697589,0.6634100434007598,0.42031706299536825,0.04228491599459191,0.613293586501299,0.39229208424099604,21630.0,26.7999992370605
0.11969312972521302,0.43851688126915517,0.5833158533058503,0.11825930537532583,0.43026022789252905,0.5741001808994912,15964.0,13.6999998092651
0.11310101422662909,0.44941865574111634,0.6436950453384801,0.1113584911584163,0.4454927967911651,0.635603478760825,21000.0,26.600000381469698
0.12522754529060773,0.19854350745876964,0.6475958293598985,0.12094610152562926,0.224280356974463,0.6245481094095874,18157.0,17.1000003814697
0.11475461636833698,0.27731630142572355,0.6076328045091226,0.11202089449652322,0.2960176418966346,0.5813542918815755,19247.0,26.5
0.10333790845746733,0.2909897291257971,0.6410198904389032,0.10117602086421267,0.2979463684890707,0.6221974034987696,18983.0,24.7000007629395
0.10559774386746963,0.2701476930887957,0.5695909807255479,0.10522829768040179,0.2624753268920462,0.5709887940768328,17744.0,23.899999618530302
0.06836539771614206,0.4494711506841299,0.45663435737361513,0.07543578887010355,0.44356965717748004,0.4223194517072172,19792.0,17.6000003814697
0.11523347940400407,0.3064101053014057,0.7168052035222242,0.11348053958547277,0.2587677530581785,0.693339916793216,18897.0,24.899999618530302
0.10890445640119308,0.28574562254478236,0.8090518632490431,0.109839656047739,0.2747227004655388,0.8014409211030599,14466.0,17.7000007629395
0.08950826711410664,0.4216103280673218,0.3497173038956961,0.09054559740212402,0.3847105368023745,0.3410749258805456,12472.0,10.3999996185303
0.09476955419048755,0.31064789155118316,0.504388311904213,0.0983736548289297,0.25902170618277387,0.5363973881758693,17434.0,21.2000007629395
0.11436127762355813,0.34910342237086434,0.44090016970947954,0.10910844876984101,0.3702887654682943,0.4381402740017916,14310.0,20.2999992370605
0.08394967829999055,0.5190110053239283,0.4324501220579999,0.08215438673585033,0.4982642042143148,0.4114289017005898,15410.0,11.6000003814697
0.19511704084968318,0.26346933872781675,0.48174272061089185,0.19813781687854898,0.25279196587352554,0.4878831106876514,13016.0,16.6000003814697
0.16375075549091025,0.28312768207082356,0.5856724957886312,0.15675097600982446,0.2665084854462537,0.5939804166897033,17989.0,25.100000381469698
0.11121019086857123,0.2443827940943985,0.5818435151922183,0.10955180021380191,0.2335992684033929,0.5807315385354944,10610.0,12.6999998092651
0.10673116325511363,0.27770998551463666,0.565672755843566,0.10324001679134241,0.2920139733427409,0.5192345455371936,18194.0,19.7999992370605
